18	36	41	207
18	36	41	202
18	36	41	202
18	36	41	199
18	36	41	199
18	36	41	198
18	36	41	198
18	36	41	199
18	36	41	199
18	36	41	203
18	36	41	203
18	36	41	210
18	36	41	210
18	36	41	212
18	36	41	212
18	36	41	215
18	36	41	215
18	36	41	214
18	36	41	214
18	36	41	212
18	36	41	212
18	36	41	208
18	36	41	208
18	36	41	213
18	36	41	213
18	36	41	234
18	36	41	234
18	36	41	289
18	36	41	289
18	36	41	365
18	36	41	365
18	36	41	436
18	36	41	436
18	36	41	485
18	36	41	485
18	36	41	493
18	36	41	493
18	36	41	493
18	36	41	465
18	36	41	420
18	36	41	420
18	36	41	420
18	36	41	372
18	36	41	332
18	36	41	332
18	36	41	310
18	36	41	310
18	36	41	284
18	36	41	284
18	36	41	256
18	36	41	256
18	36	41	226
18	36	41	226
18	36	41	201
18	36	41	201
18	36	41	185
18	36	41	185
18	36	41	177
18	36	41	177
18	36	41	177
18	36	41	186
18	36	41	186
18	36	41	199
18	36	41	199
18	36	41	210
18	36	41	210
18	36	41	216
18	36	41	216
18	36	41	217
18	36	41	217
18	36	41	213
18	36	41	213
18	36	41	205
18	36	41	199
18	36	41	199
18	36	41	199
18	36	41	193
18	36	41	193
18	36	41	187
18	36	42	187
18	36	42	188
18	36	42	188
18	36	42	189
18	36	42	189
18	36	42	193
18	36	42	193
18	36	42	196
18	36	42	196
18	36	42	198
18	36	42	198
